date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
29.11.2004;-0.85;-0.638855397;-0.496307889;-0.401527173;-0.353405516;-0.3284672;-0.312681925;-0.303188365;-0.298708483;-0.298708483;-0.303188365;-0.312681925;-0.3284672;-0.353405516;-0.401527173;-0.496307889;-0.638855397;-0.85
30.11.2004;-0.85;-0.636079423;-0.491966303;-0.398094488;-0.350667324;-0.325472384;-0.309626972;-0.300153462;-0.29569362;-0.29569362;-0.300153462;-0.309626972;-0.325472384;-0.350667324;-0.398094488;-0.491966303;-0.636079423;-0.85
1.12.2004;-0.85;-0.63914582;-0.49422579;-0.400606923;-0.353335447;-0.328019192;-0.312078374;-0.302570947;-0.298103525;-0.298103525;-0.302570947;-0.312078374;-0.328019192;-0.353335447;-0.400606923;-0.49422579;-0.63914582;-0.85
2.12.2004;-0.85;-0.64192129;-0.496826501;-0.403165022;-0.355819721;-0.330496424;-0.314496462;-0.304953312;-0.300473121;-0.300473121;-0.304953312;-0.314496462;-0.330496424;-0.355819721;-0.403165022;-0.496826501;-0.64192129;-0.85
3.12.2004;-0.85;-0.644496393;-0.499674216;-0.405748003;-0.358177645;-0.332900941;-0.316872837;-0.307299125;-0.302804824;-0.302804824;-0.307299125;-0.316872837;-0.332900941;-0.358177645;-0.405748003;-0.499674216;-0.644496393;-0.85
4.12.2004;-0.85;-0.64693544;-0.502698914;-0.408343203;-0.360442834;-0.335236169;-0.319203688;-0.309607169;-0.305099783;-0.305099783;-0.309607169;-0.319203688;-0.335236169;-0.360442834;-0.408343203;-0.502698914;-0.64693544;-0.85
5.12.2004;-0.85;-0.649284024;-0.505847864;-0.410942475;-0.362636492;-0.337507361;-0.321487953;-0.311876775;-0.307358532;-0.307358532;-0.311876775;-0.321487953;-0.337507361;-0.362636492;-0.410942475;-0.505847864;-0.649284024;-0.85
6.12.2004;-0.85;-0.651572766;-0.509080266;-0.413540565;-0.364772762;-0.339719708;-0.323725952;-0.314107668;-0.309581238;-0.309581238;-0.314107668;-0.323725952;-0.339719708;-0.364772762;-0.413540565;-0.509080266;-0.651572766;-0.85
7.12.2004;-0.85;-0.653821276;-0.512363954;-0.416135038;-0.366863426;-0.341878385;-0.325919001;-0.316300203;-0.31176826;-0.31176826;-0.316300203;-0.325919001;-0.341878385;-0.366863426;-0.416135038;-0.512363954;-0.653821276;-0.85
8.12.2004;-0.85;-0.656040493;-0.515672319;-0.418725527;-0.368918498;-0.343988134;-0.328068692;-0.31845489;-0.313919902;-0.313919902;-0.31845489;-0.328068692;-0.343988134;-0.368918498;-0.418725527;-0.515672319;-0.656040493;-0.85
9.12.2004;-0.85;-0.65823508;-0.51898269;-0.421313791;-0.370947593;-0.346053667;-0.330176998;-0.320572595;-0.316036734;-0.316036734;-0.320572595;-0.330176998;-0.346053667;-0.370947593;-0.421313791;-0.51898269;-0.65823508;-0.85
10.12.2004;-0.85;-0.660404801;-0.522274668;-0.423903316;-0.372960377;-0.348079544;-0.332245987;-0.3226543;-0.318119398;-0.318119398;-0.3226543;-0.332245987;-0.348079544;-0.372960377;-0.423903316;-0.522274668;-0.660404801;-0.85
11.12.2004;-0.85;-0.662545792;-0.525528702;-0.426499153;-0.374966963;-0.35007033;-0.334277864;-0.324701156;-0.32016868;-0.32016868;-0.324701156;-0.334277864;-0.35007033;-0.374966963;-0.426499153;-0.525528702;-0.662545792;-0.85
12.12.2004;-0.85;-0.664652294;-0.528728197;-0.429106936;-0.37697674;-0.352030459;-0.33627492;-0.326714427;-0.3221855;-0.3221855;-0.326714427;-0.33627492;-0.352030459;-0.37697674;-0.429106936;-0.528728197;-0.664652294;-0.85
13.12.2004;-0.85;-0.666718695;-0.531860228;-0.43173131;-0.378997526;-0.353964179;-0.338239501;-0.328695481;-0.324170903;-0.324170903;-0.328695481;-0.338239501;-0.353964179;-0.378997526;-0.43173131;-0.531860228;-0.666718695;-0.85
14.12.2004;-0.85;-0.668739974;-0.534914485;-0.434375938;-0.381035881;-0.355875399;-0.340173921;-0.330645728;-0.326125953;-0.326125953;-0.330645728;-0.340173921;-0.355875399;-0.381035881;-0.434375938;-0.534914485;-0.668739974;-0.85
15.12.2004;-0.85;-0.670711818;-0.537882929;-0.437043716;-0.38309728;-0.3577676;-0.342080401;-0.332566602;-0.32805176;-0.32805176;-0.332566602;-0.342080401;-0.3577676;-0.38309728;-0.437043716;-0.537882929;-0.670711818;-0.85
16.12.2004;-0.85;-0.672630704;-0.540759647;-0.439736902;-0.385186198;-0.359643801;-0.343961031;-0.334459549;-0.329949471;-0.329949471;-0.334459549;-0.343961031;-0.359643801;-0.385186198;-0.439736902;-0.540759647;-0.672630704;-0.85
17.12.2004;-0.85;-0.674493847;-0.543540721;-0.442457105;-0.38730606;-0.361506468;-0.345817663;-0.336325929;-0.331820192;-0.331820192;-0.336325929;-0.345817663;-0.361506468;-0.38730606;-0.442457105;-0.543540721;-0.674493847;-0.85
18.12.2004;-0.85;-0.676299313;-0.546224294;-0.445205155;-0.389459251;-0.363357365;-0.34765192;-0.338167064;-0.333665052;-0.333665052;-0.338167064;-0.34765192;-0.363357365;-0.389459251;-0.445205155;-0.546224294;-0.676299313;-0.85
19.12.2004;-0.85;-0.678045952;-0.548810527;-0.44798147;-0.391647097;-0.365197809;-0.349465153;-0.339984158;-0.335485125;-0.335485125;-0.339984158;-0.349465153;-0.365197809;-0.391647097;-0.44798147;-0.548810527;-0.678045952;-0.85
20.12.2004;-0.85;-0.679733415;-0.55130159;-0.450785892;-0.393869955;-0.36702889;-0.351258487;-0.341778293;-0.337281423;-0.337281423;-0.341778293;-0.351258487;-0.36702889;-0.393869955;-0.450785892;-0.55130159;-0.679733415;-0.85
21.12.2004;-0.85;-0.68136215;-0.553701587;-0.4536176;-0.396127187;-0.368851204;-0.353032801;-0.343550423;-0.339054879;-0.339054879;-0.343550423;-0.353032801;-0.368851204;-0.396127187;-0.4536176;-0.553701587;-0.68136215;-0.85
22.12.2004;-0.85;-0.682933389;-0.556016437;-0.456475075;-0.398417178;-0.37066493;-0.354788716;-0.345301359;-0.340806339;-0.340806339;-0.345301359;-0.354788716;-0.37066493;-0.398417178;-0.456475075;-0.556016437;-0.682933389;-0.85
23.12.2004;-0.85;-0.684449123;-0.558253692;-0.459356066;-0.400737393;-0.372469913;-0.356526615;-0.347031763;-0.342536542;-0.342536542;-0.347031763;-0.356526615;-0.372469913;-0.400737393;-0.459356066;-0.558253692;-0.684449123;-0.85
24.12.2004;-0.85;-0.685911808;-0.560422294;-0.462257546;-0.403084409;-0.374265748;-0.358246658;-0.348742147;-0.344246118;-0.344246118;-0.348742147;-0.358246658;-0.374265748;-0.403084409;-0.462257546;-0.560422294;-0.685911808;-0.85
25.12.2004;-0.85;-0.687324887;-0.562532329;-0.465175655;-0.405453886;-0.376051871;-0.35994882;-0.350432879;-0.345935584;-0.345935584;-0.350432879;-0.35994882;-0.376051871;-0.405453886;-0.465175655;-0.562532329;-0.687324887;-0.85
26.12.2004;-0.85;-0.688692408;-0.564594641;-0.468105715;-0.407840982;-0.377827744;-0.361633023;-0.352104211;-0.347605346;-0.347605346;-0.352104211;-0.361633023;-0.377827744;-0.407840982;-0.468105715;-0.564594641;-0.688692408;-0.85
27.12.2004;-0.85;-0.69001893;-0.566620568;-0.471042181;-0.41024014;-0.379592933;-0.36329903;-0.353756282;-0.349255703;-0.349255703;-0.353756282;-0.36329903;-0.379592933;-0.41024014;-0.471042181;-0.566620568;-0.69001893;-0.85
28.12.2004;-0.85;-0.691309443;-0.568621772;-0.473978664;-0.412645284;-0.381347244;-0.364946745;-0.355389174;-0.350886867;-0.350886867;-0.355389174;-0.364946745;-0.381347244;-0.412645284;-0.473978664;-0.568621772;-0.691309443;-0.85
29.12.2004;-0.85;-0.692569258;-0.570609603;-0.476908005;-0.415050122;-0.383090866;-0.366576355;-0.357002979;-0.352498995;-0.352498995;-0.357002979;-0.366576355;-0.383090866;-0.415050122;-0.476908005;-0.570609603;-0.692569258;-0.85
30.12.2004;-0.85;-0.693803687;-0.572592983;-0.479822818;-0.417449599;-0.38482456;-0.368188145;-0.358597808;-0.354092209;-0.354092209;-0.358597808;-0.368188145;-0.38482456;-0.417449599;-0.479822818;-0.572592983;-0.693803687;-0.85
31.12.2004;-0.85;-0.695017715;-0.574577526;-0.482715775;-0.419840544;-0.386549832;-0.369782585;-0.360173814;-0.355666617;-0.355666617;-0.360173814;-0.369782585;-0.386549832;-0.419840544;-0.482715775;-0.574577526;-0.695017715;-0.85
1.1.2005;-0.85;-0.696215803;-0.576566083;-0.485578441;-0.422221207;-0.388269021;-0.371360416;-0.361731255;-0.357222379;-0.357222379;-0.361731255;-0.371360416;-0.388269021;-0.422221207;-0.485578441;-0.576566083;-0.696215803;-0.85
2.1.2005;-0.85;-0.697401453;-0.578559121;-0.488403196;-0.42459086;-0.389985047;-0.372922393;-0.363270093;-0.358759426;-0.358759426;-0.363270093;-0.372922393;-0.389985047;-0.42459086;-0.488403196;-0.578559121;-0.697401453;-0.85
3.1.2005;-0.85;-0.698577618;-0.580555682;-0.49118301;-0.426950036;-0.391701719;-0.374469769;-0.364790725;-0.36027797;-0.36027797;-0.364790725;-0.374469769;-0.391701719;-0.426950036;-0.49118301;-0.580555682;-0.698577618;-0.85
4.1.2005;-0.85;-0.699746421;-0.582553547;-0.493912059;-0.429299686;-0.393422552;-0.376003897;-0.366293748;-0.361778263;-0.361778263;-0.366293748;-0.376003897;-0.393422552;-0.429299686;-0.493912059;-0.582553547;-0.699746421;-0.85
5.1.2005;-0.85;-0.700909023;-0.584549468;-0.496585812;-0.431640721;-0.395150266;-0.377525906;-0.367779541;-0.363260194;-0.363260194;-0.367779541;-0.377525906;-0.395150266;-0.431640721;-0.496585812;-0.584549468;-0.700909023;-0.85
6.1.2005;-0.85;-0.702066339;-0.586540157;-0.499201424;-0.433974544;-0.396887471;-0.379037249;-0.369248898;-0.364724177;-0.364724177;-0.369248898;-0.379037249;-0.396887471;-0.433974544;-0.499201424;-0.586540157;-0.702066339;-0.85
7.1.2005;-0.85;-0.703218475;-0.58852186;-0.501756871;-0.436302319;-0.39863612;-0.380539047;-0.370702411;-0.366170589;-0.366170589;-0.370702411;-0.380539047;-0.39863612;-0.436302319;-0.501756871;-0.58852186;-0.703218475;-0.85
8.1.2005;-0.85;-0.704365232;-0.590490957;-0.504251203;-0.438625294;-0.400397922;-0.382032453;-0.372140812;-0.367599944;-0.367599944;-0.372140812;-0.382032453;-0.400397922;-0.438625294;-0.504251203;-0.590490957;-0.704365232;-0.85
9.1.2005;-0.85;-0.705505845;-0.592443736;-0.506684064;-0.440944372;-0.402174022;-0.383518315;-0.373564604;-0.369012551;-0.369012551;-0.373564604;-0.383518315;-0.402174022;-0.440944372;-0.506684064;-0.592443736;-0.705505845;-0.85
10.1.2005;-0.85;-0.706639927;-0.594377404;-0.509056498;-0.443260906;-0.403965766;-0.384997994;-0.374974883;-0.370409331;-0.370409331;-0.374974883;-0.384997994;-0.403965766;-0.443260906;-0.509056498;-0.594377404;-0.706639927;-0.85
11.1.2005;-0.85;-0.707766651;-0.596289227;-0.511369932;-0.445575645;-0.405774007;-0.386472529;-0.376372475;-0.371790963;-0.371790963;-0.376372475;-0.386472529;-0.405774007;-0.445575645;-0.511369932;-0.596289227;-0.707766651;-0.85
12.1.2005;-0.85;-0.708884403;-0.598176093;-0.513625649;-0.447888544;-0.407598637;-0.387942197;-0.37775751;-0.373157452;-0.373157452;-0.37775751;-0.387942197;-0.407598637;-0.447888544;-0.513625649;-0.598176093;-0.708884403;-0.85
13.1.2005;-0.85;-0.709991518;-0.600035237;-0.515825398;-0.450199164;-0.40943918;-0.389407172;-0.379130058;-0.374508763;-0.374508763;-0.379130058;-0.389407172;-0.40943918;-0.450199164;-0.515825398;-0.600035237;-0.709991518;-0.85
14.1.2005;-0.85;-0.711087667;-0.601865722;-0.517972766;-0.452508119;-0.411296232;-0.390868901;-0.380491472;-0.375846161;-0.375846161;-0.380491472;-0.390868901;-0.411296232;-0.452508119;-0.517972766;-0.601865722;-0.711087667;-0.85
15.1.2005;-0.85;-0.712171173;-0.603665536;-0.520070247;-0.454814194;-0.413168719;-0.392327469;-0.381841728;-0.377169557;-0.377169557;-0.381841728;-0.392327469;-0.413168719;-0.454814194;-0.520070247;-0.603665536;-0.712171173;-0.85
16.1.2005;-0.85;-0.713241282;-0.605433706;-0.522121491;-0.457116663;-0.415056198;-0.393783835;-0.383181629;-0.378479704;-0.378479704;-0.383181629;-0.393783835;-0.415056198;-0.457116663;-0.522121491;-0.605433706;-0.713241282;-0.85
17.1.2005;-0.85;-0.714298136;-0.607170749;-0.524131112;-0.459415285;-0.416958891;-0.39523984;-0.384512787;-0.379778171;-0.379778171;-0.384512787;-0.39523984;-0.416958891;-0.459415285;-0.524131112;-0.607170749;-0.714298136;-0.85
18.1.2005;-0.85;-0.715338946;-0.608874269;-0.526100532;-0.461706094;-0.418873661;-0.396694373;-0.385833797;-0.381063495;-0.381063495;-0.385833797;-0.396694373;-0.418873661;-0.461706094;-0.526100532;-0.608874269;-0.715338946;-0.85
19.1.2005;-0.85;-0.716365502;-0.610547029;-0.528036104;-0.463989318;-0.420801783;-0.398150852;-0.387147654;-0.382338587;-0.382338587;-0.387147654;-0.398150852;-0.420801783;-0.463989318;-0.528036104;-0.610547029;-0.716365502;-0.85
20.1.2005;-0.85;-0.717374423;-0.612186512;-0.529938471;-0.466258962;-0.422738883;-0.399607542;-0.388452119;-0.383601097;-0.383601097;-0.388452119;-0.399607542;-0.422738883;-0.466258962;-0.529938471;-0.612186512;-0.717374423;-0.85
21.1.2005;-0.85;-0.718366688;-0.613794967;-0.531812473;-0.468512893;-0.42468471;-0.401066999;-0.389749096;-0.384852777;-0.384852777;-0.389749096;-0.401066999;-0.42468471;-0.468512893;-0.531812473;-0.613794967;-0.718366688;-0.85
22.1.2005;-0.85;-0.719342936;-0.615374421;-0.533662271;-0.470748221;-0.426638508;-0.402531495;-0.39104011;-0.386094967;-0.386094967;-0.39104011;-0.402531495;-0.426638508;-0.470748221;-0.533662271;-0.615374421;-0.719342936;-0.85
23.1.2005;-0.85;-0.720302055;-0.616925021;-0.535489784;-0.472960241;-0.42859729;-0.404001122;-0.392324793;-0.387327124;-0.387327124;-0.392324793;-0.404001122;-0.42859729;-0.472960241;-0.535489784;-0.616925021;-0.720302055;-0.85
24.1.2005;-0.85;-0.721245062;-0.618449163;-0.537298815;-0.475146788;-0.430559882;-0.40547779;-0.393604731;-0.388550678;-0.388550678;-0.393604731;-0.40547779;-0.430559882;-0.475146788;-0.537298815;-0.618449163;-0.721245062;-0.85
25.1.2005;-0.85;-0.722173099;-0.619949358;-0.539092846;-0.477306266;-0.432525153;-0.406963256;-0.394881533;-0.389767114;-0.389767114;-0.394881533;-0.406963256;-0.432525153;-0.477306266;-0.539092846;-0.619949358;-0.722173099;-0.85
26.1.2005;-0.85;-0.723083845;-0.621424187;-0.540870623;-0.479433807;-0.434488518;-0.40845545;-0.396153169;-0.390974309;-0.390974309;-0.396153169;-0.40845545;-0.434488518;-0.479433807;-0.540870623;-0.621424187;-0.723083845;-0.85
27.1.2005;-0.85;-0.723980701;-0.622878205;-0.542636158;-0.481531118;-0.436451658;-0.409957919;-0.397423236;-0.392175772;-0.392175772;-0.397423236;-0.409957919;-0.436451658;-0.481531118;-0.542636158;-0.622878205;-0.723980701;-0.85
28.1.2005;-0.85;-0.724860863;-0.624309085;-0.544386244;-0.483593611;-0.438409901;-0.411467746;-0.398689048;-0.393368755;-0.393368755;-0.398689048;-0.411467746;-0.438409901;-0.483593611;-0.544386244;-0.624309085;-0.724860863;-0.85
29.1.2005;-0.85;-0.725727211;-0.625720431;-0.546123285;-0.485622707;-0.440364576;-0.412987662;-0.399953573;-0.394556151;-0.394556151;-0.399953573;-0.412987662;-0.440364576;-0.485622707;-0.546123285;-0.625720431;-0.725727211;-0.85
30.1.2005;-0.85;-0.726581939;-0.627115064;-0.547848881;-0.487620294;-0.442316595;-0.414519759;-0.401219196;-0.395740261;-0.395740261;-0.401219196;-0.414519759;-0.442316595;-0.487620294;-0.547848881;-0.627115064;-0.726581939;-0.85
31.1.2005;-0.85;-0.72742389;-0.62849204;-0.549560912;-0.489584953;-0.444263269;-0.416062594;-0.402484931;-0.396920014;-0.396920014;-0.402484931;-0.416062594;-0.444263269;-0.489584953;-0.549560912;-0.62849204;-0.72742389;-0.85
1.2.2005;-0.85;-0.728251063;-0.629849266;-0.551256153;-0.491514456;-0.446200859;-0.417613585;-0.403748784;-0.39809337;-0.39809337;-0.403748784;-0.417613585;-0.446200859;-0.491514456;-0.551256153;-0.629849266;-0.728251063;-0.85
2.2.2005;-0.85;-0.729093282;-0.631219733;-0.552966589;-0.493441566;-0.448160595;-0.419204018;-0.405041779;-0.399291053;-0.399291053;-0.405041779;-0.419204018;-0.448160595;-0.493441566;-0.552966589;-0.631219733;-0.729093282;-0.85
3.2.2005;-0.85;-0.729892827;-0.632540947;-0.554629022;-0.495305285;-0.450079691;-0.420773616;-0.406305772;-0.400454966;-0.400454966;-0.406305772;-0.420773616;-0.450079691;-0.495305285;-0.554629022;-0.632540947;-0.729892827;-0.85
4.2.2005;-0.85;-0.730683432;-0.633848353;-0.556277796;-0.497140867;-0.451990627;-0.422355296;-0.40757429;-0.40161837;-0.40161837;-0.40757429;-0.422355296;-0.451990627;-0.497140867;-0.556277796;-0.633848353;-0.730683432;-0.85
5.2.2005;-0.85;-0.731462705;-0.635139459;-0.557909695;-0.498946584;-0.453889312;-0.423946032;-0.408845411;-0.402779142;-0.402779142;-0.408845411;-0.423946032;-0.453889312;-0.498946584;-0.557909695;-0.635139459;-0.731462705;-0.85
6.2.2005;-0.85;-0.732228728;-0.63641209;-0.559521909;-0.500721108;-0.455771794;-0.42554299;-0.410117595;-0.403935476;-0.403935476;-0.410117595;-0.42554299;-0.455771794;-0.500721108;-0.559521909;-0.63641209;-0.732228728;-0.85
7.2.2005;-0.85;-0.732984035;-0.637668918;-0.561116569;-0.502467935;-0.457638889;-0.427147902;-0.411393888;-0.405090214;-0.405090214;-0.411393888;-0.427147902;-0.457638889;-0.502467935;-0.561116569;-0.637668918;-0.732984035;-0.85
8.2.2005;-0.85;-0.733730837;-0.6389124;-0.56269572;-0.504190421;-0.459491451;-0.428762235;-0.412677085;-0.406246028;-0.406246028;-0.412677085;-0.428762235;-0.459491451;-0.504190421;-0.56269572;-0.6389124;-0.733730837;-0.85
9.2.2005;-0.85;-0.734473301;-0.640147286;-0.564263797;-0.505894231;-0.461332832;-0.430389651;-0.413972124;-0.407407761;-0.407407761;-0.413972124;-0.430389651;-0.461332832;-0.505894231;-0.564263797;-0.640147286;-0.734473301;-0.85
10.2.2005;-0.85;-0.735200029;-0.64136113;-0.565808024;-0.507568142;-0.463149576;-0.43201696;-0.415267635;-0.408564179;-0.408564179;-0.415267635;-0.43201696;-0.463149576;-0.507568142;-0.565808024;-0.64136113;-0.735200029;-0.85
11.2.2005;-0.85;-0.735924006;-0.642568093;-0.567342415;-0.509227064;-0.464954423;-0.433656583;-0.416577309;-0.409728968;-0.409728968;-0.416577309;-0.433656583;-0.464954423;-0.509227064;-0.567342415;-0.642568093;-0.735924006;-0.85
12.2.2005;-0.85;-0.736632915;-0.643754759;-0.56885342;-0.510858786;-0.466733256;-0.435294152;-0.417888682;-0.410889951;-0.410889951;-0.417888682;-0.435294152;-0.466733256;-0.510858786;-0.56885342;-0.643754759;-0.736632915;-0.85
13.2.2005;-0.85;-0.737352185;-0.644949214;-0.570369263;-0.512492005;-0.468512936;-0.436955712;-0.419228708;-0.412073986;-0.412073986;-0.419228708;-0.436955712;-0.468512936;-0.512492005;-0.570369263;-0.644949214;-0.737352185;-0.85
14.2.2005;-0.85;-0.738056215;-0.646123937;-0.571862466;-0.514100691;-0.470266002;-0.438613267;-0.42057155;-0.413255717;-0.413255717;-0.42057155;-0.438613267;-0.470266002;-0.514100691;-0.571862466;-0.646123937;-0.738056215;-0.85
15.2.2005;-0.85;-0.738742301;-0.647275373;-0.573329285;-0.515682168;-0.471988177;-0.440261354;-0.42191372;-0.414432197;-0.414432197;-0.42191372;-0.440261354;-0.471988177;-0.515682168;-0.573329285;-0.647275373;-0.738742301;-0.85
16.2.2005;-0.85;-0.739440595;-0.648436973;-0.57480331;-0.517270265;-0.473711797;-0.441930869;-0.423287065;-0.41563533;-0.41563533;-0.423287065;-0.441930869;-0.473711797;-0.517270265;-0.57480331;-0.648436973;-0.739440595;-0.85
17.2.2005;-0.85;-0.740126735;-0.649582459;-0.576258298;-0.518839938;-0.475410921;-0.443594617;-0.424666559;-0.416840827;-0.416840827;-0.424666559;-0.443594617;-0.475410921;-0.518839938;-0.576258298;-0.649582459;-0.740126735;-0.85
18.2.2005;-0.85;-0.740777471;-0.650685525;-0.577667637;-0.520365788;-0.477059358;-0.445224563;-0.42602658;-0.418024286;-0.418024286;-0.42602658;-0.445224563;-0.477059358;-0.520365788;-0.577667637;-0.650685525;-0.740777471;-0.85
19.2.2005;-0.85;-0.741434698;-0.651791756;-0.579076973;-0.521893205;-0.478701591;-0.446863223;-0.427410205;-0.419229111;-0.419229111;-0.427410205;-0.446863223;-0.478701591;-0.521893205;-0.579076973;-0.651791756;-0.741434698;-0.85
20.2.2005;-0.85;-0.742084996;-0.652886999;-0.580472201;-0.523408484;-0.480324018;-0.448495658;-0.428803616;-0.420442329;-0.420442329;-0.428803616;-0.448495658;-0.480324018;-0.523408484;-0.580472201;-0.652886999;-0.742084996;-0.85
21.2.2005;-0.85;-0.74284748;-0.654104836;-0.581988185;-0.525044505;-0.482058359;-0.450252417;-0.430335714;-0.421791172;-0.421791172;-0.430335714;-0.450252417;-0.482058359;-0.525044505;-0.581988185;-0.654104836;-0.74284748;-0.85
22.2.2005;-0.85;-0.716385665;-0.62589692;-0.554056523;-0.497900777;-0.455088769;-0.423441444;-0.404264333;-0.396076058;-0.396076058;-0.404264333;-0.423441444;-0.455088769;-0.497900777;-0.554056523;-0.62589692;-0.716385665;-0.85
23.2.2005;-0.85;-0.716328799;-0.624587024;-0.552671756;-0.496791974;-0.453683105;-0.421860037;-0.403103598;-0.395125953;-0.395125953;-0.403103598;-0.421860037;-0.453683105;-0.496791974;-0.552671756;-0.624587024;-0.716328799;-0.85
24.2.2005;-0.85;-0.70689857;-0.613328563;-0.541303203;-0.485710718;-0.442216208;-0.410604422;-0.392670351;-0.38496041;-0.38496041;-0.392670351;-0.410604422;-0.442216208;-0.485710718;-0.541303203;-0.613328563;-0.70689857;-0.85
25.2.2005;-0.85;-0.709904078;-0.615181583;-0.542876305;-0.48730384;-0.44334615;-0.411760587;-0.39431991;-0.38680889;-0.38680889;-0.39431991;-0.411760587;-0.44334615;-0.48730384;-0.542876305;-0.615181583;-0.709904078;-0.85
26.2.2005;-0.85;-0.712596288;-0.617109488;-0.544506934;-0.48889234;-0.444608308;-0.413045236;-0.395944698;-0.388604698;-0.388604698;-0.395944698;-0.413045236;-0.444608308;-0.48889234;-0.544506934;-0.617109488;-0.712596288;-0.85
27.2.2005;-0.85;-0.714999998;-0.619040535;-0.546149912;-0.490454182;-0.445949177;-0.414396428;-0.397521649;-0.390321449;-0.390321449;-0.397521649;-0.414396428;-0.445949177;-0.490454182;-0.546149912;-0.619040535;-0.714999998;-0.85
28.2.2005;-0.85;-0.717157363;-0.620944675;-0.547791339;-0.491992102;-0.447346914;-0.415789027;-0.399052045;-0.391961013;-0.391961013;-0.399052045;-0.415789027;-0.447346914;-0.491992102;-0.547791339;-0.620944675;-0.717157363;-0.85
1.3.2005;-0.85;-0.719119024;-0.622819735;-0.549438255;-0.493524842;-0.448801737;-0.417222494;-0.400553376;-0.393543045;-0.393543045;-0.400553376;-0.417222494;-0.448801737;-0.493524842;-0.549438255;-0.622819735;-0.719119024;-0.85
2.3.2005;-0.85;-0.720912939;-0.624653446;-0.551083129;-0.495053227;-0.450300656;-0.418685139;-0.402027234;-0.395071879;-0.395071879;-0.402027234;-0.418685139;-0.450300656;-0.495053227;-0.551083129;-0.624653446;-0.720912939;-0.85
3.3.2005;-0.85;-0.722557512;-0.626433234;-0.55271502;-0.496572096;-0.451827903;-0.420163589;-0.403470452;-0.396547159;-0.396547159;-0.403470452;-0.420163589;-0.451827903;-0.496572096;-0.55271502;-0.626433234;-0.722557512;-0.85
4.3.2005;-0.85;-0.724109578;-0.628196486;-0.554371001;-0.498121602;-0.453415874;-0.421692009;-0.404923562;-0.398011575;-0.398011575;-0.404923562;-0.421692009;-0.453415874;-0.498121602;-0.554371001;-0.628196486;-0.724109578;-0.85
5.3.2005;-0.85;-0.725547907;-0.629902275;-0.556008815;-0.499662446;-0.455019265;-0.423228875;-0.406352018;-0.39943278;-0.39943278;-0.406352018;-0.423228875;-0.455019265;-0.499662446;-0.556008815;-0.629902275;-0.725547907;-0.85
6.3.2005;-0.85;-0.726907771;-0.631574201;-0.557649727;-0.501216867;-0.45665517;-0.424794027;-0.407780279;-0.400836753;-0.400836753;-0.407780279;-0.424794027;-0.45665517;-0.501216867;-0.557649727;-0.631574201;-0.726907771;-0.85
7.3.2005;-0.85;-0.728154138;-0.633162516;-0.559241141;-0.502733889;-0.4582681;-0.42633604;-0.409163007;-0.402179969;-0.402179969;-0.409163007;-0.42633604;-0.4582681;-0.502733889;-0.559241141;-0.633162516;-0.728154138;-0.85
8.3.2005;-0.85;-0.729333667;-0.634708032;-0.560820637;-0.504250696;-0.459891334;-0.427890331;-0.410538967;-0.403502266;-0.403502266;-0.410538967;-0.427890331;-0.459891334;-0.504250696;-0.560820637;-0.634708032;-0.729333667;-0.85
9.3.2005;-0.85;-0.730464353;-0.636224156;-0.56239873;-0.505777412;-0.46153243;-0.429466683;-0.411920816;-0.404817246;-0.404817246;-0.411920816;-0.429466683;-0.46153243;-0.505777412;-0.56239873;-0.636224156;-0.730464353;-0.85
10.3.2005;-0.85;-0.731592352;-0.637757742;-0.564019881;-0.507357196;-0.463232803;-0.431108165;-0.413352774;-0.406169393;-0.406169393;-0.413352774;-0.431108165;-0.463232803;-0.507357196;-0.564019881;-0.637757742;-0.731592352;-0.85
11.3.2005;-0.85;-0.732661443;-0.63924461;-0.565617401;-0.508924276;-0.464925072;-0.43275014;-0.414774271;-0.407499302;-0.407499302;-0.414774271;-0.43275014;-0.464925072;-0.508924276;-0.565617401;-0.63924461;-0.732661443;-0.85
12.3.2005;-0.85;-0.733708592;-0.640721558;-0.567225734;-0.510512173;-0.466640618;-0.434425097;-0.416219781;-0.408841844;-0.408841844;-0.416219781;-0.434425097;-0.466640618;-0.510512173;-0.567225734;-0.640721558;-0.733708592;-0.85
13.3.2005;-0.85;-0.734651331;-0.642094515;-0.568748041;-0.512025713;-0.468282443;-0.436037728;-0.41759952;-0.410109223;-0.410109223;-0.41759952;-0.436037728;-0.468282443;-0.512025713;-0.568748041;-0.642094515;-0.734651331;-0.85
14.3.2005;-0.85;-0.735559492;-0.643435323;-0.570253588;-0.513532802;-0.469916059;-0.437653103;-0.418980243;-0.411368754;-0.411368754;-0.418980243;-0.437653103;-0.469916059;-0.513532802;-0.570253588;-0.643435323;-0.735559492;-0.85
15.3.2005;-0.85;-0.73645014;-0.644761562;-0.571758151;-0.515048457;-0.471555299;-0.439285328;-0.42037784;-0.412636851;-0.412636851;-0.42037784;-0.439285328;-0.471555299;-0.515048457;-0.571758151;-0.644761562;-0.73645014;-0.85
16.3.2005;-0.85;-0.737303259;-0.64605023;-0.57323701;-0.516548037;-0.473174614;-0.440909031;-0.421769667;-0.413891891;-0.413891891;-0.421769667;-0.440909031;-0.473174614;-0.516548037;-0.57323701;-0.64605023;-0.737303259;-0.85
