date;0;1;2;3;4;5;6;7;8;9;10;11
3.12.2005;-1.03;-0.627924741;-0.422386207;-0.316689585;-0.2703254;-0.25170142;-0.25170142;-0.2703254;-0.316689585;-0.422386207;-0.627924741;-1.03
4.12.2005;-1.03;-0.616254583;-0.405992319;-0.301657433;-0.257950361;-0.240298114;-0.240298114;-0.257950361;-0.301657433;-0.405992319;-0.616254583;-1.03
5.12.2005;-1.03;-0.621443259;-0.410283054;-0.308228861;-0.267250317;-0.25106174;-0.25106174;-0.267250317;-0.308228861;-0.410283054;-0.621443259;-1.03
6.12.2005;-1.03;-0.630440954;-0.419805619;-0.318656902;-0.27910533;-0.263891843;-0.263891843;-0.27910533;-0.318656902;-0.419805619;-0.630440954;-1.03
7.12.2005;-1.03;-0.639522561;-0.429973598;-0.328826723;-0.289618425;-0.274807555;-0.274807555;-0.289618425;-0.328826723;-0.429973598;-0.639522561;-1.03
8.12.2005;-1.03;-0.648307562;-0.440361639;-0.338940907;-0.299293513;-0.284437758;-0.284437758;-0.299293513;-0.338940907;-0.440361639;-0.648307562;-1.03
9.12.2005;-1.03;-0.656574679;-0.450753441;-0.34909424;-0.3084435;-0.293215564;-0.293215564;-0.3084435;-0.34909424;-0.450753441;-0.656574679;-1.03
10.12.2005;-1.03;-0.664260826;-0.461029543;-0.359257233;-0.317226606;-0.301379882;-0.301379882;-0.317226606;-0.359257233;-0.461029543;-0.664260826;-1.03
11.12.2005;-1.03;-0.614450367;-0.402481849;-0.297241924;-0.252209128;-0.233818885;-0.233818885;-0.252209128;-0.297241924;-0.402481849;-0.614450367;-1.03
12.12.2005;-1.03;-0.620914598;-0.408442147;-0.305930731;-0.264431132;-0.247914118;-0.247914118;-0.264431132;-0.305930731;-0.408442147;-0.620914598;-1.03
13.12.2005;-1.03;-0.621929226;-0.409342104;-0.308430903;-0.268408919;-0.252688766;-0.252688766;-0.268408919;-0.308430903;-0.409342104;-0.621929226;-1.03
14.12.2005;-1.03;-0.630706693;-0.419324321;-0.319026447;-0.280053362;-0.265115573;-0.265115573;-0.280053362;-0.319026447;-0.419324321;-0.630706693;-1.03
15.12.2005;-1.03;-0.639689816;-0.429775806;-0.32926025;-0.290422837;-0.275776796;-0.275776796;-0.290422837;-0.32926025;-0.429775806;-0.639689816;-1.03
16.12.2005;-1.03;-0.648435394;-0.440345766;-0.33940263;-0.300000424;-0.285245894;-0.285245894;-0.300000424;-0.33940263;-0.440345766;-0.648435394;-1.03
17.12.2005;-1.03;-0.656686789;-0.450855592;-0.34956692;-0.309079027;-0.293910609;-0.293910609;-0.309079027;-0.34956692;-0.450855592;-0.656686789;-1.03
18.12.2005;-1.03;-0.664371931;-0.461214801;-0.359734724;-0.317811708;-0.301997313;-0.301997313;-0.317811708;-0.359734724;-0.461214801;-0.664371931;-1.03
19.12.2005;-1.03;-0.671561842;-0.471401689;-0.369807256;-0.326283999;-0.309670506;-0.309670506;-0.326283999;-0.369807256;-0.471401689;-0.671561842;-1.03
20.12.2005;-1.03;-0.678423146;-0.481448019;-0.379604457;-0.334497606;-0.31704551;-0.31704551;-0.334497606;-0.379604457;-0.481448019;-0.678423146;-1.03
21.12.2005;-1.03;-0.685103927;-0.491373345;-0.388992093;-0.342400405;-0.324195725;-0.324195725;-0.342400405;-0.388992093;-0.491373345;-0.685103927;-1.03
22.12.2005;-1.03;-0.690733212;-0.500008134;-0.396800089;-0.348843138;-0.330028678;-0.330028678;-0.348843138;-0.396800089;-0.500008134;-0.690733212;-1.03
23.12.2005;-1.03;-0.697270453;-0.509584711;-0.405359221;-0.356166536;-0.336911376;-0.336911376;-0.356166536;-0.405359221;-0.509584711;-0.697270453;-1.03
24.12.2005;-1.03;-0.703711551;-0.518938455;-0.413569719;-0.363212492;-0.343631845;-0.343631845;-0.363212492;-0.413569719;-0.518938455;-0.703711551;-1.03
25.12.2005;-1.03;-0.710027995;-0.528010008;-0.421518732;-0.370049536;-0.350197905;-0.350197905;-0.370049536;-0.421518732;-0.528010008;-0.710027995;-1.03
26.12.2005;-1.03;-0.71617999;-0.536730295;-0.429302153;-0.37674275;-0.356614627;-0.356614627;-0.37674275;-0.429302153;-0.536730295;-0.71617999;-1.03
27.12.2005;-1.03;-0.722135322;-0.545045988;-0.436995865;-0.383350211;-0.362887578;-0.362887578;-0.383350211;-0.436995865;-0.545045988;-0.722135322;-1.03
28.12.2005;-1.03;-0.727867657;-0.552934924;-0.444632589;-0.389906444;-0.369029378;-0.369029378;-0.389906444;-0.444632589;-0.552934924;-0.727867657;-1.03
29.12.2005;-1.03;-0.688842352;-0.507697156;-0.397686145;-0.341796292;-0.319785478;-0.319785478;-0.341796292;-0.397686145;-0.507697156;-0.688842352;-1.03
30.12.2005;-1.03;-0.696513637;-0.515093594;-0.405372446;-0.34990567;-0.328044424;-0.328044424;-0.34990567;-0.405372446;-0.515093594;-0.696513637;-1.03
31.12.2005;-1.03;-0.703625554;-0.522838645;-0.412962461;-0.357575164;-0.335830116;-0.335830116;-0.357575164;-0.412962461;-0.522838645;-0.703625554;-1.03
1.1.2006;-1.03;-0.687663126;-0.503389696;-0.393182332;-0.337603355;-0.315533848;-0.315533848;-0.337603355;-0.393182332;-0.503389696;-0.687663126;-1.03
2.1.2006;-1.03;-0.655640489;-0.462409045;-0.349763472;-0.295364124;-0.273901219;-0.273901219;-0.295364124;-0.349763472;-0.462409045;-0.655640489;-1.03
3.1.2006;-1.03;-0.664421346;-0.468935684;-0.357648714;-0.306046948;-0.286159894;-0.286159894;-0.306046948;-0.357648714;-0.468935684;-0.664421346;-1.03
4.1.2006;-1.03;-0.672175731;-0.476248603;-0.366502713;-0.315987771;-0.296608615;-0.296608615;-0.315987771;-0.366502713;-0.476248603;-0.672175731;-1.03
5.1.2006;-1.03;-0.679246348;-0.484128596;-0.375670959;-0.325305883;-0.305891739;-0.305891739;-0.325305883;-0.375670959;-0.484128596;-0.679246348;-1.03
6.1.2006;-1.03;-0.668162977;-0.470696927;-0.361910449;-0.311775134;-0.292330721;-0.292330721;-0.311775134;-0.361910449;-0.470696927;-0.668162977;-1.03
7.1.2006;-1.03;-0.631953084;-0.424481656;-0.312797128;-0.26378334;-0.244181888;-0.244181888;-0.26378334;-0.312797128;-0.424481656;-0.631953084;-1.03
8.1.2006;-1.03;-0.632945779;-0.421788459;-0.312409216;-0.267636848;-0.250021723;-0.250021723;-0.267636848;-0.312409216;-0.421788459;-0.632945779;-1.03
9.1.2006;-1.03;-0.641431655;-0.429706471;-0.322216332;-0.279872966;-0.263672512;-0.263672512;-0.279872966;-0.322216332;-0.429706471;-0.641431655;-1.03
10.1.2006;-1.03;-0.649560712;-0.438699193;-0.332292243;-0.290715106;-0.275097477;-0.275097477;-0.290715106;-0.332292243;-0.438699193;-0.649560712;-1.03
11.1.2006;-1.03;-0.652466417;-0.442332827;-0.336363347;-0.294715668;-0.279148821;-0.279148821;-0.294715668;-0.336363347;-0.442332827;-0.652466417;-1.03
12.1.2006;-1.03;-0.660000586;-0.451970815;-0.346603959;-0.30446475;-0.288754129;-0.288754129;-0.30446475;-0.346603959;-0.451970815;-0.660000586;-1.03
13.1.2006;-1.03;-0.650838556;-0.441648509;-0.335524113;-0.292903437;-0.276875656;-0.276875656;-0.292903437;-0.335524113;-0.441648509;-0.650838556;-1.03
14.1.2006;-1.03;-0.611291685;-0.395268826;-0.289326749;-0.245014696;-0.226880953;-0.226880953;-0.245014696;-0.289326749;-0.395268826;-0.611291685;-1.03
15.1.2006;-1.03;-0.612408423;-0.396562121;-0.295069206;-0.25395398;-0.237302632;-0.237302632;-0.25395398;-0.295069206;-0.396562121;-0.612408423;-1.03
16.1.2006;-1.03;-0.584297021;-0.365110326;-0.266775027;-0.225570993;-0.207966368;-0.207966368;-0.225570993;-0.266775027;-0.365110326;-0.584297021;-1.03
17.1.2006;-1.03;-0.531667688;-0.306211301;-0.210223567;-0.166130334;-0.146045996;-0.146045996;-0.166130334;-0.210223567;-0.306211301;-0.531667688;-1.03
18.1.2006;-1.03;-0.534828909;-0.31638566;-0.232272698;-0.195504358;-0.179210603;-0.179210603;-0.195504358;-0.232272698;-0.31638566;-0.534828909;-1.03
19.1.2006;-1.03;-0.508829922;-0.296079241;-0.216365041;-0.179283437;-0.162717671;-0.162717671;-0.179283437;-0.216365041;-0.296079241;-0.508829922;-1.03
20.1.2006;-1.03;-0.483107073;-0.277841159;-0.203333726;-0.166463163;-0.149879796;-0.149879796;-0.166463163;-0.203333726;-0.277841159;-0.483107073;-1.03
21.1.2006;-1.03;-0.49143771;-0.295100788;-0.226284297;-0.193783923;-0.179378121;-0.179378121;-0.193783923;-0.226284297;-0.295100788;-0.49143771;-1.03
22.1.2006;-1.03;-0.504464775;-0.312001503;-0.244650652;-0.214467726;-0.201169893;-0.201169893;-0.214467726;-0.244650652;-0.312001503;-0.504464775;-1.03
23.1.2006;-1.03;-0.519715852;-0.328179354;-0.260377624;-0.231354389;-0.218703143;-0.218703143;-0.231354389;-0.260377624;-0.328179354;-0.519715852;-1.03
24.1.2006;-1.03;-0.535333084;-0.344002288;-0.274664117;-0.245826323;-0.233510162;-0.233510162;-0.245826323;-0.274664117;-0.344002288;-0.535333084;-1.03
25.1.2006;-1.03;-0.550404796;-0.359493038;-0.28788066;-0.25845078;-0.246249878;-0.246249878;-0.25845078;-0.28788066;-0.359493038;-0.550404796;-1.03
26.1.2006;-1.03;-0.565041606;-0.374692666;-0.300210798;-0.269732533;-0.257510279;-0.257510279;-0.269732533;-0.300210798;-0.374692666;-0.565041606;-1.03
27.1.2006;-1.03;-0.579662065;-0.389316888;-0.3115113;-0.279905415;-0.267586198;-0.267586198;-0.279905415;-0.3115113;-0.389316888;-0.579662065;-1.03
28.1.2006;-1.03;-0.594318106;-0.403167659;-0.321855278;-0.289200947;-0.276692479;-0.276692479;-0.289200947;-0.321855278;-0.403167659;-0.594318106;-1.03
29.1.2006;-1.03;-0.608729568;-0.416231656;-0.331567671;-0.297853565;-0.285038461;-0.285038461;-0.297853565;-0.331567671;-0.416231656;-0.608729568;-1.03
30.1.2006;-1.03;-0.622435641;-0.428626274;-0.340977241;-0.306075859;-0.292819664;-0.292819664;-0.306075859;-0.340977241;-0.428626274;-0.622435641;-1.03
31.1.2006;-1.03;-0.635009617;-0.440508726;-0.350362379;-0.314017511;-0.300160523;-0.300160523;-0.314017511;-0.350362379;-0.440508726;-0.635009617;-1.03
1.2.2006;-1.03;-0.646325269;-0.451988806;-0.359831858;-0.321792983;-0.307188567;-0.307188567;-0.321792983;-0.359831858;-0.451988806;-0.646325269;-1.03
2.2.2006;-1.03;-0.656489965;-0.463169953;-0.369393674;-0.32952214;-0.314043027;-0.314043027;-0.32952214;-0.369393674;-0.463169953;-0.656489965;-1.03
3.2.2006;-1.03;-0.665687886;-0.474069533;-0.3788472;-0.337113735;-0.320735041;-0.320735041;-0.337113735;-0.3788472;-0.474069533;-0.665687886;-1.03
4.2.2006;-1.03;-0.674217513;-0.484736415;-0.388035123;-0.344520072;-0.327340079;-0.327340079;-0.344520072;-0.388035123;-0.484736415;-0.674217513;-1.03
5.2.2006;-1.03;-0.682305115;-0.495177986;-0.396893259;-0.351724258;-0.333890075;-0.333890075;-0.351724258;-0.396893259;-0.495177986;-0.682305115;-1.03
6.2.2006;-1.03;-0.690043949;-0.505343721;-0.40538797;-0.358690438;-0.340347352;-0.340347352;-0.358690438;-0.40538797;-0.505343721;-0.690043949;-1.03
7.2.2006;-1.03;-0.697487737;-0.515196011;-0.41356071;-0.365440472;-0.34669877;-0.34669877;-0.365440472;-0.41356071;-0.515196011;-0.697487737;-1.03
8.2.2006;-1.03;-0.663784569;-0.475228599;-0.371494032;-0.321902344;-0.301863677;-0.301863677;-0.321902344;-0.371494032;-0.475228599;-0.663784569;-1.03
9.2.2006;-1.03;-0.633409856;-0.435005137;-0.327527691;-0.278897851;-0.259422282;-0.259422282;-0.278897851;-0.327527691;-0.435005137;-0.633409856;-1.03
10.2.2006;-1.03;-0.637215378;-0.434441666;-0.327242779;-0.281977204;-0.264408851;-0.264408851;-0.281977204;-0.327242779;-0.434441666;-0.637215378;-1.03
11.2.2006;-1.03;-0.635685821;-0.429152491;-0.322576154;-0.27926689;-0.262597055;-0.262597055;-0.27926689;-0.322576154;-0.429152491;-0.635685821;-1.03
12.2.2006;-1.03;-0.639897964;-0.431738198;-0.326067777;-0.284155459;-0.268231793;-0.268231793;-0.284155459;-0.326067777;-0.431738198;-0.639897964;-1.03
13.2.2006;-1.03;-0.648765576;-0.441016401;-0.336082218;-0.294660411;-0.279118521;-0.279118521;-0.294660411;-0.336082218;-0.441016401;-0.648765576;-1.03
14.2.2006;-1.03;-0.656924046;-0.450619627;-0.346184481;-0.304332062;-0.288684865;-0.288684865;-0.304332062;-0.346184481;-0.450619627;-0.656924046;-1.03
15.2.2006;-1.03;-0.626748283;-0.414794124;-0.309086677;-0.266061671;-0.249145334;-0.249145334;-0.266061671;-0.309086677;-0.414794124;-0.626748283;-1.03
16.2.2006;-1.03;-0.58840167;-0.369410386;-0.266256179;-0.222469493;-0.203755169;-0.203755169;-0.222469493;-0.266256179;-0.369410386;-0.58840167;-1.03
17.2.2006;-1.03;-0.570636844;-0.349244105;-0.252711311;-0.212176251;-0.194453234;-0.194453234;-0.212176251;-0.252711311;-0.349244105;-0.570636844;-1.03
18.2.2006;-1.03;-0.57643951;-0.359027818;-0.269189079;-0.23232884;-0.21656326;-0.21656326;-0.23232884;-0.269189079;-0.359027818;-0.57643951;-1.03
19.2.2006;-1.03;-0.583880138;-0.371408013;-0.284334063;-0.248950712;-0.234252259;-0.234252259;-0.248950712;-0.284334063;-0.371408013;-0.583880138;-1.03
20.2.2006;-1.03;-0.567273593;-0.354811945;-0.268234477;-0.232176117;-0.216742473;-0.216742473;-0.232176117;-0.268234477;-0.354811945;-0.567273593;-1.03
21.2.2006;-1.03;-0.389297797;-0.087513018;0;0;0;0;0;0;-0.087513018;-0.389297797;-1.03
22.2.2006;-1.03;-0.375252378;-0.171374234;-0.113764368;-0.088850328;-0.078692918;-0.078692918;-0.088850328;-0.113764368;-0.171374234;-0.375252378;-1.03
23.2.2006;-1.03;-0.388306226;-0.215743837;-0.161940344;-0.135163269;-0.123549749;-0.123549749;-0.135163269;-0.161940344;-0.215743837;-0.388306226;-1.03
24.2.2006;-1.03;-0.408289501;-0.245190756;-0.193212453;-0.16670702;-0.155021121;-0.155021121;-0.16670702;-0.193212453;-0.245190756;-0.408289501;-1.03
25.2.2006;-1.03;-0.429396135;-0.26776651;-0.216452615;-0.190477197;-0.178977803;-0.178977803;-0.190477197;-0.216452615;-0.26776651;-0.429396135;-1.03
26.2.2006;-1.03;-0.451457184;-0.287841214;-0.235257876;-0.209635614;-0.198310845;-0.198310845;-0.209635614;-0.235257876;-0.287841214;-0.451457184;-1.03
27.2.2006;-1.03;-0.474492627;-0.306775031;-0.251251824;-0.2257585;-0.214557185;-0.214557185;-0.2257585;-0.251251824;-0.306775031;-0.474492627;-1.03
28.2.2006;-1.03;-0.497194984;-0.324355213;-0.265359558;-0.239736274;-0.228605886;-0.228605886;-0.239736274;-0.265359558;-0.324355213;-0.497194984;-1.03
1.3.2006;-1.03;-0.518289968;-0.341036449;-0.278434521;-0.252201975;-0.241044274;-0.241044274;-0.252201975;-0.278434521;-0.341036449;-0.518289968;-1.03
2.3.2006;-1.03;-0.537426204;-0.357158396;-0.290868242;-0.263490908;-0.25219687;-0.25219687;-0.263490908;-0.290868242;-0.357158396;-0.537426204;-1.03
3.3.2006;-1.03;-0.555081378;-0.372912587;-0.302739058;-0.27388715;-0.262374874;-0.262374874;-0.27388715;-0.302739058;-0.372912587;-0.555081378;-1.03
4.3.2006;-1.03;-0.571931371;-0.388015828;-0.313768475;-0.28344178;-0.271663729;-0.271663729;-0.28344178;-0.313768475;-0.388015828;-0.571931371;-1.03
